nDemes	nIndMaxPerDeme	Ntot	ntrlMuteRate	nQuantiLoci	selfingRate	fecundity	migRate	extRate	colonizationModel	recolonization	atGeneration	sexSystem	sexAvantage	seed	meanFemAlloc	sdFemAlloc	meanFemAllocCosexual	sdFemAllocCosexual	cosexualProportion	expFST_Nmax	expFST_Nobs	expFST_Rousset_Nmax
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16293	0.994564	0.002921	0.994564	0.002921	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16294	0.994042	0.003544	0.994042	0.003544	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16295	0.997856	0.008646	0.997856	0.008646	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16296	0.996948	0.007753	0.996948	0.007753	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16297	0.997231	0.000310	0.997231	0.000310	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16298	0.504201	0.037083	0.504201	0.037083	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16299	0.550578	0.034189	0.550578	0.034189	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16300	0.601828	0.032812	0.601828	0.032812	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16301	0.649970	0.032804	0.649970	0.032804	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16302	0.697073	0.029534	0.697073	0.029534	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16303	0.751029	0.024167	0.751029	0.024167	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16304	0.800024	0.021796	0.800024	0.021796	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16305	0.850903	0.018297	0.850903	0.018297	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16306	0.898463	0.013519	0.898463	0.013519	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16307	0.948594	0.010937	0.948594	0.010937	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16308	0.998083	0.002313	0.998083	0.002313	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16309	0.836624	0.004977	0.836624	0.004977	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16310	0.896952	0.023627	0.896952	0.023627	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16311	0.904511	0.013512	0.904511	0.013512	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16312	0.922798	0.008279	0.922798	0.008279	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16313	0.912158	0.004915	0.912158	0.004915	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16314	0.928057	0.008702	0.928057	0.008702	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16315	0.945106	0.004164	0.945106	0.004164	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16316	0.971186	0.004619	0.971186	0.004619	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16317	0.963877	0.000101	0.963877	0.000101	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16318	0.979600	0.001238	0.979600	0.001238	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.100000	propagulePool	1	3000	0	1.000000	16319	0.993851	0.003827	0.993851	0.003827	1.000000	0.968180	0.968180	0.966471
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16320	0.965568	0.000081	0.965568	0.000081	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16321	0.981502	0.002277	0.981502	0.002277	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16322	0.975906	0.000299	0.975906	0.000299	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16323	0.984416	0.003068	0.984416	0.003068	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16324	0.974260	0.003825	0.974260	0.003825	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16325	0.983884	0.000801	0.983884	0.000801	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16326	0.987912	0.016582	0.987912	0.016582	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16327	0.991195	0.006339	0.991195	0.006339	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16328	0.989639	0.001630	0.989639	0.001630	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16329	0.997824	0.000921	0.997824	0.000921	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16330	0.990079	0.001891	0.990079	0.001891	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16331	0.505346	0.023037	0.505346	0.023037	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16332	0.551966	0.022111	0.551966	0.022111	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16333	0.601907	0.019429	0.601907	0.019429	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16334	0.649250	0.021910	0.649250	0.021910	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16335	0.700779	0.018302	0.700779	0.018302	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16336	0.751139	0.016828	0.751139	0.016828	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16337	0.802965	0.013921	0.802965	0.013921	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16338	0.850537	0.011110	0.850537	0.011110	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16339	0.901414	0.010542	0.901414	0.010542	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16340	0.949116	0.006264	0.949116	0.006264	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16341	0.999643	0.001154	0.999643	0.001154	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16342	0.682810	0.012799	0.682810	0.012799	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16343	0.718979	0.016072	0.718979	0.016072	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16344	0.740529	0.023218	0.740529	0.023218	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16345	0.769279	0.008545	0.769279	0.008545	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16346	0.790170	0.002294	0.790170	0.002294	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16347	0.831866	0.011314	0.831866	0.011314	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16348	0.866985	0.035784	0.866985	0.035784	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16349	0.911892	0.005605	0.911892	0.005605	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16350	0.938302	0.004978	0.938302	0.004978	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16351	0.969979	0.005010	0.969979	0.005010	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16352	0.995385	0.001155	0.995385	0.001155	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16353	0.872391	0.000244	0.872391	0.000244	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16354	0.843317	0.000154	0.843317	0.000154	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16355	0.901644	0.000107	0.901644	0.000107	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16356	0.904775	0.000262	0.904775	0.000262	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16357	0.934719	0.000280	0.934719	0.000280	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16358	0.939920	0.000325	0.939920	0.000325	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16359	0.959979	0.000226	0.959979	0.000226	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16360	0.964522	0.000155	0.964522	0.000155	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16361	0.975501	0.000281	0.975501	0.000281	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16362	0.991082	0.013505	0.991082	0.013505	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16363	0.999218	0.004083	0.999218	0.004083	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16364	0.503099	0.046768	0.503099	0.046768	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16365	0.551579	0.047408	0.551579	0.047408	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16366	0.602185	0.040175	0.602185	0.040175	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16367	0.651738	0.041016	0.651738	0.041016	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16368	0.699972	0.037491	0.699972	0.037491	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16369	0.752918	0.027873	0.752918	0.027873	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16370	0.800629	0.029390	0.800629	0.029390	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16371	0.852397	0.028049	0.852397	0.028049	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16372	0.901699	0.020069	0.901699	0.020069	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16373	0.950498	0.013649	0.950498	0.013649	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16374	0.999716	0.001046	0.999716	0.001046	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16375	0.534294	0.021402	0.534294	0.021402	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16376	0.583897	0.014071	0.583897	0.014071	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16377	0.630966	0.018565	0.630966	0.018565	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16378	0.682864	0.019024	0.682864	0.019024	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16379	0.720808	0.016975	0.720808	0.016975	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16380	0.768131	0.021972	0.768131	0.021972	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16381	0.816926	0.014937	0.816926	0.014937	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16382	0.856326	0.013736	0.856326	0.013736	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16383	0.909666	0.015935	0.909666	0.015935	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16384	0.958536	0.004852	0.958536	0.004852	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16385	0.999777	0.000430	0.999777	0.000430	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16386	0.671857	0.013583	0.671857	0.013583	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16387	0.694252	0.003947	0.694252	0.003947	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16388	0.703019	0.013077	0.703019	0.013077	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16389	0.756433	0.015550	0.756433	0.015550	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16390	0.793060	0.021560	0.793060	0.021560	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16391	0.836181	0.026164	0.836181	0.026164	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16392	0.854915	0.006836	0.854915	0.006836	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16393	0.906784	0.012058	0.906784	0.012058	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16394	0.938238	0.000244	0.938238	0.000244	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16395	0.961855	0.000747	0.961855	0.000747	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16396	0.999163	0.001140	0.999163	0.001140	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.000000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16397	0.497334	0.164322	0.497334	0.164322	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.100000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16398	0.550922	0.160277	0.550922	0.160277	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.200000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16399	0.600878	0.163363	0.600878	0.163363	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.300000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16400	0.648740	0.160800	0.648740	0.160800	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.400000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16401	0.701855	0.149044	0.701855	0.149044	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.500000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16402	0.751722	0.132981	0.751722	0.132981	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16403	0.799761	0.115171	0.799761	0.115171	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16404	0.849584	0.090249	0.849584	0.090249	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16405	0.899378	0.060874	0.899378	0.060874	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16406	0.947802	0.032515	0.947802	0.032515	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.000000	propagulePool	1	3000	0	1.000000	16407	0.977665	0.020138	0.977665	0.020138	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16408	0.972338	0.011331	0.972338	0.011331	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.100000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16409	0.986917	0.015505	0.986917	0.015505	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.200000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16410	0.989053	0.016448	0.989053	0.016448	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.300000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16411	0.974572	0.010608	0.974572	0.010608	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.400000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16412	0.987780	0.010039	0.987780	0.010039	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.500000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16413	0.979051	0.013414	0.979051	0.013414	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16414	0.983496	0.011584	0.983496	0.011584	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16415	0.990748	0.015147	0.990748	0.015147	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16416	0.992134	0.009465	0.992134	0.009465	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16417	0.994902	0.005273	0.994902	0.005273	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.100000	propagulePool	1	3000	0	1.000000	16418	0.977870	0.004830	0.977870	0.004830	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16419	0.994253	0.007834	0.994253	0.007834	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.100000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16420	0.996199	0.006645	0.996199	0.006645	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.200000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16421	0.993969	0.008845	0.993969	0.008845	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.300000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16422	0.994204	0.007415	0.994204	0.007415	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.400000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16423	0.993748	0.001864	0.993748	0.001864	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.500000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16424	0.995712	0.009188	0.995712	0.009188	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.600000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16425	0.995837	0.015606	0.995837	0.015606	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.700000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16426	0.992492	0.000082	0.992492	0.000082	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.800000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16427	0.991094	0.000693	0.991094	0.000693	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.900000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16428	0.998020	0.003403	0.998020	0.003403	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	1.000000	5000	0.000000	0.300000	propagulePool	1	3000	0	1.000000	16429	0.992982	0.000924	0.992982	0.000924	1.000000	1.000000	1.000000	1.000000
1000	100	100000	1e-05	1	0.000000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16430	0.503641	0.034561	0.503641	0.034561	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.100000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16431	0.551226	0.032525	0.551226	0.032525	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.200000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16432	0.599856	0.036075	0.599856	0.036075	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16433	0.650594	0.030494	0.650594	0.030494	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16434	0.699445	0.031754	0.699445	0.031754	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16435	0.754739	0.027355	0.754739	0.027355	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16436	0.802053	0.022644	0.802053	0.022644	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16437	0.849949	0.017345	0.849949	0.017345	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16438	0.900132	0.014046	0.900132	0.014046	1.000000	0.713979	0.713979	0.713979
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.000000	propagulePool	1	3000	0	1.000000	16439	0.950025	0.009409	0.950025	0.009409	1.000000	0.713979	0.713979	0.713979
